Período,Região ID,Valor
1998-01-15T00:00:00.000Z,1100072,0
1999-01-15T00:00:00.000Z,1100072,0
2000-01-15T00:00:00.000Z,1100072,0
2001-01-15T00:00:00.000Z,1100072,0
2002-01-15T00:00:00.000Z,1100072,0
2003-01-15T00:00:00.000Z,1100072,0
2004-01-15T00:00:00.000Z,1100072,0
2005-01-15T00:00:00.000Z,1100072,0
2006-01-15T00:00:00.000Z,1100072,0
2007-01-15T00:00:00.000Z,1100072,0
2008-01-15T00:00:00.000Z,1100072,0
2009-01-15T00:00:00.000Z,1100072,0
2010-01-15T00:00:00.000Z,1100072,0
2011-01-15T00:00:00.000Z,1100072,0
2012-01-15T00:00:00.000Z,1100072,0
2013-01-15T00:00:00.000Z,1100072,1
2014-01-15T00:00:00.000Z,1100072,0
2015-01-15T00:00:00.000Z,1100072,0
2016-01-15T00:00:00.000Z,1100072,0
2017-01-15T00:00:00.000Z,1100072,0
2018-01-15T00:00:00.000Z,1100072,0
2019-01-15T00:00:00.000Z,1100072,0
2020-01-15T00:00:00.000Z,1100072,0
2021-01-15T00:00:00.000Z,1100072,0
2022-01-15T00:00:00.000Z,1100072,0
2023-01-15T00:00:00.000Z,1100072,0
1989-01-15T00:00:00.000Z,1100080,2
1990-01-15T00:00:00.000Z,1100080,0
1991-01-15T00:00:00.000Z,1100080,0
1992-01-15T00:00:00.000Z,1100080,0
1993-01-15T00:00:00.000Z,1100080,0
1994-01-15T00:00:00.000Z,1100080,0
1995-01-15T00:00:00.000Z,1100080,0
1996-01-15T00:00:00.000Z,1100080,0
1997-01-15T00:00:00.000Z,1100080,0
1998-01-15T00:00:00.000Z,1100080,1
1999-01-15T00:00:00.000Z,1100080,0
2000-01-15T00:00:00.000Z,1100080,1
2001-01-15T00:00:00.000Z,1100080,0
2002-01-15T00:00:00.000Z,1100080,0
2003-01-15T00:00:00.000Z,1100080,0
2004-01-15T00:00:00.000Z,1100080,0
2005-01-15T00:00:00.000Z,1100080,0
2006-01-15T00:00:00.000Z,1100080,0
2007-01-15T00:00:00.000Z,1100080,0
2008-01-15T00:00:00.000Z,1100080,0
2009-01-15T00:00:00.000Z,1100080,0
2010-01-15T00:00:00.000Z,1100080,0
2011-01-15T00:00:00.000Z,1100080,1
2012-01-15T00:00:00.000Z,1100080,0
2013-01-15T00:00:00.000Z,1100080,0
2014-01-15T00:00:00.000Z,1100080,1
2015-01-15T00:00:00.000Z,1100080,0
2016-01-15T00:00:00.000Z,1100080,0
2017-01-15T00:00:00.000Z,1100080,1
2018-01-15T00:00:00.000Z,1100080,0
2019-01-15T00:00:00.000Z,1100080,0
2020-01-15T00:00:00.000Z,1100080,0
2021-01-15T00:00:00.000Z,1100080,0
2022-01-15T00:00:00.000Z,1100080,0
2023-01-15T00:00:00.000Z,1100080,3
1989-01-15T00:00:00.000Z,1100098,3
1990-01-15T00:00:00.000Z,1100098,1
1991-01-15T00:00:00.000Z,1100098,0
1992-01-15T00:00:00.000Z,1100098,0
1993-01-15T00:00:00.000Z,1100098,1
1994-01-15T00:00:00.000Z,1100098,0
1995-01-15T00:00:00.000Z,1100098,0
1996-01-15T00:00:00.000Z,1100098,0
1997-01-15T00:00:00.000Z,1100098,0
1998-01-15T00:00:00.000Z,1100098,0
1999-01-15T00:00:00.000Z,1100098,1
2000-01-15T00:00:00.000Z,1100098,1
2001-01-15T00:00:00.000Z,1100098,1
2002-01-15T00:00:00.000Z,1100098,0
2003-01-15T00:00:00.000Z,1100098,2
2004-01-15T00:00:00.000Z,1100098,0
2005-01-15T00:00:00.000Z,1100098,2
2006-01-15T00:00:00.000Z,1100098,1
2007-01-15T00:00:00.000Z,1100098,0
2008-01-15T00:00:00.000Z,1100098,1
2009-01-15T00:00:00.000Z,1100098,0
2010-01-15T00:00:00.000Z,1100098,0
2011-01-15T00:00:00.000Z,1100098,1
2012-01-15T00:00:00.000Z,1100098,0
2013-01-15T00:00:00.000Z,1100098,0
2014-01-15T00:00:00.000Z,1100098,2
2015-01-15T00:00:00.000Z,1100098,1
2016-01-15T00:00:00.000Z,1100098,0
2017-01-15T00:00:00.000Z,1100098,1
2018-01-15T00:00:00.000Z,1100098,0
2019-01-15T00:00:00.000Z,1100098,0
2020-01-15T00:00:00.000Z,1100098,1
2021-01-15T00:00:00.000Z,1100098,1
2022-01-15T00:00:00.000Z,1100098,1
2023-01-15T00:00:00.000Z,1100098,1
1989-01-15T00:00:00.000Z,1100106,1
1990-01-15T00:00:00.000Z,1100106,4
1991-01-15T00:00:00.000Z,1100106,0
1992-01-15T00:00:00.000Z,1100106,3
